timestamp, controlMode, output, position, velocity, setpoint
-1.0, MOTION_MAGIC, -0.3040078201368524, 210.498046875, 0.0, 0.0
-1.0, MOTION_MAGIC, -0.2785923753665689, 209.267578125, -3.515625, 0.0
-1.0, MOTION_MAGIC, -0.22482893450635386, 206.19140625, -29.8828125, 0.0
-1.0, MOTION_MAGIC, -0.17302052785923755, 203.642578125, -39.55078125, 0.0
-1.0, MOTION_MAGIC, -0.15542521994134897, 202.5, -30.76171875, 0.0
-1.0, MOTION_MAGIC, -0.11925708699902249, 200.7421875, -19.3359375, 0.0
-1.0, MOTION_MAGIC, -0.10166177908113391, 199.951171875, -14.94140625, 0.0
-1.0, MOTION_MAGIC, -0.09090909090909091, 199.51171875, -11.42578125, 0.0
-1.0, MOTION_MAGIC, -0.08406647116324535, 199.16015625, -7.91015625, 0.0
-1.0, MOTION_MAGIC, -0.08113391984359726, 198.984375, -4.39453125, 0.0
-1.0, MOTION_MAGIC, -0.07820136852394917, 198.896484375, -2.63671875, 0.0
-1.0, MOTION_MAGIC, -0.07624633431085044, 198.80859375, -1.7578125, 0.0
-1.0, MOTION_MAGIC, -0.07331378299120235, 198.720703125, -1.7578125, 0.0
-1.0, MOTION_MAGIC, -0.07331378299120235, 198.720703125, -0.87890625, 0.0
-1.0, MOTION_MAGIC, -0.07331378299120235, 198.720703125, 0.0, 0.0
-1.0, MOTION_MAGIC, -0.07331378299120235, 198.720703125, 0.0, 0.0
-1.0, MOTION_MAGIC, -0.07331378299120235, 198.720703125, 0.0, 0.0
-1.0, MOTION_MAGIC, -0.07331378299120235, 198.720703125, 0.0, 0.0
-1.0, MOTION_MAGIC, -0.07331378299120235, 198.720703125, 0.0, 0.0
-1.0, MOTION_MAGIC, -0.07331378299120235, 198.720703125, 0.0, 0.0
-1.0, MOTION_MAGIC, -0.07331378299120235, 198.720703125, 0.0, 0.0
-1.0, MOTION_MAGIC, -0.07331378299120235, 198.720703125, 0.0, 28.5
-1.0, MOTION_MAGIC, -0.7966764418377321, 196.787109375, -4.39453125, 28.5
-1.0, MOTION_MAGIC, -1.0, 190.1953125, -48.33984375, 28.5
-1.0, MOTION_MAGIC, -1.0, 178.06640625, -131.8359375, 28.5
-1.0, MOTION_MAGIC, -1.0, 170.15625, -145.01953125, 28.5
-1.0, MOTION_MAGIC, -1.0, 160.3125, -157.32421875, 28.5
-1.0, MOTION_MAGIC, -1.0, 147.041015625, -166.11328125, 28.5
-1.0, MOTION_MAGIC, -1.0, 140.80078125, -168.75, 28.5
-1.0, MOTION_MAGIC, -1.0, 132.626953125, -173.14453125, 28.5
-1.0, MOTION_MAGIC, -1.0, 119.70703125, -181.0546875, 28.5
-1.0, MOTION_MAGIC, -0.9687194525904204, 107.314453125, -188.0859375, 28.5
-1.0, MOTION_MAGIC, -0.9305962854349951, 96.943359375, -196.875, 28.5
-1.0, MOTION_MAGIC, -0.8220918866080157, 81.38671875, -204.78515625, 28.5
-1.0, MOTION_MAGIC, -0.7741935483870968, 67.5, -204.78515625, 28.5
-1.0, MOTION_MAGIC, -0.7380254154447703, 54.755859375, -198.6328125, 28.5
-1.0, MOTION_MAGIC, -0.5259042033235581, 43.9453125, -192.48046875, 28.5
