timestamp, controlMode, output, position, velocity, setpoint
-1.0, MOTION_MAGIC, -0.09775171065493646, 205.83984375, 0.0, 0.0
-1.0, MOTION_MAGIC, -0.09872922776148582, 205.83984375, 0.0, 0.0
-1.0, MOTION_MAGIC, -0.093841642228739, 205.576171875, -0.87890625, 0.0
-1.0, MOTION_MAGIC, -0.08699902248289346, 205.224609375, -4.39453125, 0.0
-1.0, MOTION_MAGIC, -0.08602150537634409, 205.13671875, -4.39453125, 0.0
-1.0, MOTION_MAGIC, -0.08308895405669599, 204.9609375, -2.63671875, 0.0
-1.0, MOTION_MAGIC, -0.07820136852394917, 204.78515625, -1.7578125, 0.0
-1.0, MOTION_MAGIC, -0.0772238514173998, 204.609375, -2.63671875, 0.0
-1.0, MOTION_MAGIC, -0.07429130009775171, 204.521484375, -1.7578125, 0.0
-1.0, MOTION_MAGIC, -0.07429130009775171, 204.521484375, -0.87890625, 0.0
-1.0, MOTION_MAGIC, -0.07429130009775171, 204.521484375, 0.0, 0.0
-1.0, MOTION_MAGIC, -0.07233626588465299, 204.43359375, 0.0, 219.5
-1.0, MOTION_MAGIC, 0.13880742913000976, 204.43359375, 0.0, 219.5
-1.0, MOTION_MAGIC, 0.613880742913001, 204.873046875, 0.0, 219.5
-1.0, MOTION_MAGIC, 0.436950146627566, 211.201171875, 29.00390625, 219.5
-1.0, MOTION_MAGIC, -0.1544477028347996, 216.298828125, 79.98046875, 219.5
-1.0, MOTION_MAGIC, -0.07429130009775171, 218.49609375, 103.7109375, 219.5
-1.0, MOTION_MAGIC, -0.15933528836754643, 218.759765625, 49.21875, 219.5
-1.0, MOTION_MAGIC, 0.0, 218.3203125, 16.69921875, 219.5
-1.0, MOTION_MAGIC, -0.07526881720430108, 218.056640625, -3.515625, 219.5
-1.0, MOTION_MAGIC, -0.07331378299120235, 217.880859375, -5.2734375, 219.5
-1.0, MOTION_MAGIC, -0.07331378299120235, 217.880859375, -1.7578125, 219.5
-1.0, MOTION_MAGIC, -0.06940371456500488, 217.705078125, -0.87890625, 219.5
-1.0, MOTION_MAGIC, -0.06940371456500488, 217.705078125, -1.7578125, 219.5
-1.0, MOTION_MAGIC, -0.06842619745845552, 217.6171875, 0.0, 219.5
-1.0, MOTION_MAGIC, -0.06842619745845552, 217.6171875, 0.0, 219.5
-1.0, MOTION_MAGIC, -0.06842619745845552, 217.6171875, -0.87890625, 219.5
-1.0, MOTION_MAGIC, -0.06842619745845552, 217.6171875, 0.0, 219.5
-1.0, MOTION_MAGIC, -0.06549364613880743, 217.529296875, 0.0, 219.5
-1.0, MOTION_MAGIC, -0.06549364613880743, 217.529296875, 0.0, 219.5
-1.0, MOTION_MAGIC, -0.06549364613880743, 217.529296875, 0.0, 219.5
-1.0, MOTION_MAGIC, -0.06549364613880743, 217.529296875, 0.0, 219.5
-1.0, MOTION_MAGIC, -0.06549364613880743, 217.529296875, 0.0, 219.5
-1.0, MOTION_MAGIC, -0.06549364613880743, 217.529296875, 0.0, 219.5
