SuperstructureState, PDPVoltage, PDPTotalPower, PDPTemp, timestamp
IDLE, 0.0, 0.0, 0.0, 592.02223
IDLE, 0.0, 0.0, 0.0, 592.050049
IDLE, 0.0, 0.0, 0.0, 592.073295
IDLE, 0.0, 0.0, 0.0, 592.096329
IDLE, 0.0, 0.0, 0.0, 592.123827
IDLE, 0.0, 0.0, 0.0, 592.150682
IDLE, 0.0, 0.0, 0.0, 592.172682
IDLE, 0.0, 0.0, 0.0, 592.193908
IDLE, 0.0, 0.0, 0.0, 592.220152
IDLE, 0.0, 0.0, 0.0, 592.250979
IDLE, 0.0, 0.0, 0.0, 592.276389
IDLE, 0.0, 0.0, 0.0, 592.305135
IDLE, 0.0, 0.0, 0.0, 592.33184
IDLE, 0.0, 0.0, 0.0, 592.356977
IDLE, 0.0, 0.0, 0.0, 592.387176
IDLE, 0.0, 0.0, 0.0, 592.414415
IDLE, 0.0, 0.0, 0.0, 592.447317
IDLE, 0.0, 0.0, 0.0, 592.473819
IDLE, 0.0, 0.0, 0.0, 592.499135
IDLE, 0.0, 0.0, 0.0, 592.530532
IDLE, 0.0, 0.0, 0.0, 592.566729
IDLE, 0.0, 0.0, 0.0, 592.596996
IDLE, 0.0, 0.0, 0.0, 592.62709
IDLE, 0.0, 0.0, 0.0, 592.656433
IDLE, 0.0, 0.0, 0.0, 592.687769
IDLE, 0.0, 0.0, 0.0, 592.718397
IDLE, 0.0, 0.0, 0.0, 592.75119
IDLE, 0.0, 0.0, 0.0, 592.777515
IDLE, 0.0, 0.0, 0.0, 592.808594
IDLE, 0.0, 0.0, 0.0, 592.840409
IDLE, 0.0, 0.0, 0.0, 592.869371
IDLE, 0.0, 0.0, 0.0, 592.903553
IDLE, 0.0, 0.0, 0.0, 592.929443
IDLE, 0.0, 0.0, 0.0, 592.960329
IDLE, 0.0, 0.0, 0.0, 592.988773
IDLE, 0.0, 0.0, 0.0, 593.012822
IDLE, 0.0, 0.0, 0.0, 593.044953
IDLE, 0.0, 0.0, 0.0, 593.067819
IDLE, 0.0, 0.0, 0.0, 593.092911
IDLE, 0.0, 0.0, 0.0, 593.113694
IDLE, 0.0, 0.0, 0.0, 593.139339
IDLE, 0.0, 0.0, 0.0, 593.16809
IDLE, 0.0, 0.0, 0.0, 593.204893
IDLE, 0.0, 0.0, 0.0, 593.234436
IDLE, 0.0, 0.0, 0.0, 593.272413
IDLE, 0.0, 0.0, 0.0, 593.30245
IDLE, 0.0, 0.0, 0.0, 593.330008
IDLE, 0.0, 0.0, 0.0, 593.368395
IDLE, 0.0, 0.0, 0.0, 593.389972
IDLE, 0.0, 0.0, 0.0, 593.410555
IDLE, 0.0, 0.0, 0.0, 593.440843
IDLE, 0.0, 0.0, 0.0, 593.470867
IDLE, 0.0, 0.0, 0.0, 593.494223
IDLE, 0.0, 0.0, 0.0, 593.529235
IDLE, 0.0, 0.0, 0.0, 593.554677
IDLE, 0.0, 0.0, 0.0, 593.589347
IDLE, 0.0, 0.0, 0.0, 593.609643
IDLE, 0.0, 0.0, 0.0, 593.641634
IDLE, 0.0, 0.0, 0.0, 593.672059
IDLE, 0.0, 0.0, 0.0, 593.698742
IDLE, 0.0, 0.0, 0.0, 593.737538
IDLE, 0.0, 0.0, 0.0, 593.760316
IDLE, 0.0, 0.0, 0.0, 593.793422
IDLE, 0.0, 0.0, 0.0, 593.82335
IDLE, 0.0, 0.0, 0.0, 593.849498
IDLE, 0.0, 0.0, 0.0, 593.875722
IDLE, 0.0, 0.0, 0.0, 593.90055
IDLE, 0.0, 0.0, 0.0, 593.933336
IDLE, 0.0, 0.0, 0.0, 593.960189
IDLE, 0.0, 0.0, 0.0, 593.990372
IDLE, 0.0, 0.0, 0.0, 594.01239
IDLE, 0.0, 0.0, 0.0, 594.042766
IDLE, 0.0, 0.0, 0.0, 594.069119
IDLE, 0.0, 0.0, 0.0, 594.090646
IDLE, 0.0, 0.0, 0.0, 594.119182
IDLE, 0.0, 0.0, 0.0, 594.144435
IDLE, 0.0, 0.0, 0.0, 594.171623
IDLE, 0.0, 0.0, 0.0, 594.200213
IDLE, 0.0, 0.0, 0.0, 594.228383
IDLE, 0.0, 0.0, 0.0, 594.250728
IDLE, 0.0, 0.0, 0.0, 594.274063
IDLE, 0.0, 0.0, 0.0, 594.300445
IDLE, 0.0, 0.0, 0.0, 594.332348
IDLE, 0.0, 0.0, 0.0, 594.366738
IDLE, 0.0, 0.0, 0.0, 594.390286
IDLE, 0.0, 0.0, 0.0, 594.414139
IDLE, 0.0, 0.0, 0.0, 594.444016
IDLE, 0.0, 0.0, 0.0, 594.474428
IDLE, 0.0, 0.0, 0.0, 594.497366
IDLE, 0.0, 0.0, 0.0, 594.531629
IDLE, 0.0, 0.0, 0.0, 594.563967
IDLE, 0.0, 0.0, 0.0, 594.584924
IDLE, 0.0, 0.0, 0.0, 594.62042
IDLE, 0.0, 0.0, 0.0, 594.647394
IDLE, 0.0, 0.0, 0.0, 594.672276
IDLE, 0.0, 0.0, 0.0, 594.694387
IDLE, 0.0, 0.0, 0.0, 594.7226
IDLE, 0.0, 0.0, 0.0, 594.748119
IDLE, 0.0, 0.0, 0.0, 594.771121
IDLE, 0.0, 0.0, 0.0, 594.799258
IDLE, 0.0, 0.0, 0.0, 594.829517
IDLE, 0.0, 0.0, 0.0, 594.851687
IDLE, 0.0, 0.0, 0.0, 594.884695
IDLE, 0.0, 0.0, 0.0, 594.909991
IDLE, 0.0, 0.0, 0.0, 594.93002
IDLE, 0.0, 0.0, 0.0, 594.95899
IDLE, 0.0, 0.0, 0.0, 594.989322
IDLE, 0.0, 0.0, 0.0, 595.015182
IDLE, 0.0, 0.0, 0.0, 595.044563
IDLE, 0.0, 0.0, 0.0, 595.068743
IDLE, 0.0, 0.0, 0.0, 595.096986
IDLE, 0.0, 0.0, 0.0, 595.129827
IDLE, 0.0, 0.0, 0.0, 595.152487
IDLE, 0.0, 0.0, 0.0, 595.177953
IDLE, 0.0, 0.0, 0.0, 595.204511
IDLE, 0.0, 0.0, 0.0, 595.232184
IDLE, 0.0, 0.0, 0.0, 595.253966
IDLE, 0.0, 0.0, 0.0, 595.276855
IDLE, 0.0, 0.0, 0.0, 595.30817
IDLE, 0.0, 0.0, 0.0, 595.332806
IDLE, 0.0, 0.0, 0.0, 595.358252
IDLE, 0.0, 0.0, 0.0, 595.387593
IDLE, 0.0, 0.0, 0.0, 595.409157
IDLE, 0.0, 0.0, 0.0, 595.433302
IDLE, 0.0, 0.0, 0.0, 595.454325
IDLE, 0.0, 0.0, 0.0, 595.479432
IDLE, 0.0, 0.0, 0.0, 595.509358
IDLE, 0.0, 0.0, 0.0, 595.536291
IDLE, 0.0, 0.0, 0.0, 595.556545
IDLE, 0.0, 0.0, 0.0, 595.586419
IDLE, 0.0, 0.0, 0.0, 595.610603
IDLE, 0.0, 0.0, 0.0, 595.641428
IDLE, 0.0, 0.0, 0.0, 595.668177
IDLE, 0.0, 0.0, 0.0, 595.693819
IDLE, 0.0, 0.0, 0.0, 595.721942
IDLE, 0.0, 0.0, 0.0, 595.751423
IDLE, 0.0, 0.0, 0.0, 595.77384
IDLE, 0.0, 0.0, 0.0, 595.800482
IDLE, 0.0, 0.0, 0.0, 595.835251
IDLE, 0.0, 0.0, 0.0, 595.859107
IDLE, 0.0, 0.0, 0.0, 595.890021
IDLE, 0.0, 0.0, 0.0, 595.915725
IDLE, 0.0, 0.0, 0.0, 595.946791
IDLE, 0.0, 0.0, 0.0, 595.972349
IDLE, 0.0, 0.0, 0.0, 595.994405
IDLE, 0.0, 0.0, 0.0, 596.022053
IDLE, 0.0, 0.0, 0.0, 596.049435
IDLE, 0.0, 0.0, 0.0, 596.071483
IDLE, 0.0, 0.0, 0.0, 596.098297
IDLE, 0.0, 0.0, 0.0, 596.379587
IDLE, 0.0, 0.0, 0.0, 596.398748
IDLE, 0.0, 0.0, 0.0, 596.419307
IDLE, 0.0, 0.0, 0.0, 596.43676
IDLE, 0.0, 0.0, 0.0, 596.461348
IDLE, 0.0, 0.0, 0.0, 596.47821
IDLE, 0.0, 0.0, 0.0, 596.504465
IDLE, 0.0, 0.0, 0.0, 596.51948
IDLE, 0.0, 0.0, 0.0, 596.538694
IDLE, 0.0, 0.0, 0.0, 596.562241
IDLE, 0.0, 0.0, 0.0, 596.579234
IDLE, 0.0, 0.0, 0.0, 596.598627
IDLE, 0.0, 0.0, 0.0, 596.616124
IDLE, 0.0, 0.0, 0.0, 596.642677
IDLE, 0.0, 0.0, 0.0, 596.66316
IDLE, 0.0, 0.0, 0.0, 596.678511
IDLE, 0.0, 0.0, 0.0, 596.699219
IDLE, 0.0, 0.0, 0.0, 596.71826
IDLE, 0.0, 0.0, 0.0, 596.73744
IDLE, 0.0, 0.0, 0.0, 596.757405
IDLE, 0.0, 0.0, 0.0, 596.777572
IDLE, 0.0, 0.0, 0.0, 596.800554
IDLE, 0.0, 0.0, 0.0, 596.817771
IDLE, 0.0, 0.0, 0.0, 596.839539
IDLE, 0.0, 0.0, 0.0, 596.862373
IDLE, 0.0, 0.0, 0.0, 596.8787
IDLE, 0.0, 0.0, 0.0, 596.90698
IDLE, 0.0, 0.0, 0.0, 596.920001
IDLE, 0.0, 0.0, 0.0, 596.940398
IDLE, 0.0, 0.0, 0.0, 596.963245
IDLE, 0.0, 0.0, 0.0, 596.978038
IDLE, 0.0, 0.0, 0.0, 597.004438
IDLE, 0.0, 0.0, 0.0, 597.021182
IDLE, 0.0, 0.0, 0.0, 597.041025
IDLE, 0.0, 0.0, 0.0, 597.062511
IDLE, 0.0, 0.0, 0.0, 597.075937
IDLE, 0.0, 0.0, 0.0, 597.097976
IDLE, 0.0, 0.0, 0.0, 597.112479
IDLE, 0.0, 0.0, 0.0, 597.133532
IDLE, 0.0, 0.0, 0.0, 597.156295
IDLE, 0.0, 0.0, 0.0, 597.182566
IDLE, 0.0, 0.0, 0.0, 597.198687
IDLE, 0.0, 0.0, 0.0, 597.212107
IDLE, 0.0, 0.0, 0.0, 597.233612
IDLE, 0.0, 0.0, 0.0, 597.255463
IDLE, 0.0, 0.0, 0.0, 597.273669
IDLE, 0.0, 0.0, 0.0, 597.299011
IDLE, 0.0, 0.0, 0.0, 597.318747
IDLE, 0.0, 0.0, 0.0, 597.343698
IDLE, 0.0, 0.0, 0.0, 597.362591
IDLE, 0.0, 0.0, 0.0, 597.390483
IDLE, 0.0, 0.0, 0.0, 597.407507
IDLE, 0.0, 0.0, 0.0, 597.42618
IDLE, 0.0, 0.0, 0.0, 597.450086
IDLE, 0.0, 0.0, 0.0, 597.469397
IDLE, 0.0, 0.0, 0.0, 597.488887
IDLE, 0.0, 0.0, 0.0, 597.508403
IDLE, 0.0, 0.0, 0.0, 597.526148
IDLE, 0.0, 0.0, 0.0, 597.550593
IDLE, 0.0, 0.0, 0.0, 597.57032
IDLE, 0.0, 0.0, 0.0, 597.588186
IDLE, 0.0, 0.0, 0.0, 597.607811
IDLE, 0.0, 0.0, 0.0, 597.625457
IDLE, 0.0, 0.0, 0.0, 597.646238
IDLE, 0.0, 0.0, 0.0, 597.667071
IDLE, 0.0, 0.0, 0.0, 597.6845
IDLE, 0.0, 0.0, 0.0, 597.707725
IDLE, 0.0, 0.0, 0.0, 597.72525
IDLE, 0.0, 0.0, 0.0, 597.738196
IDLE, 0.0, 0.0, 0.0, 597.758949
IDLE, 0.0, 0.0, 0.0, 597.776678
IDLE, 0.0, 0.0, 0.0, 597.800196
IDLE, 0.0, 0.0, 0.0, 597.819751
IDLE, 0.0, 0.0, 0.0, 597.838583
IDLE, 0.0, 0.0, 0.0, 597.857489
IDLE, 0.0, 0.0, 0.0, 597.876836
IDLE, 0.0, 0.0, 0.0, 597.900636
IDLE, 0.0, 0.0, 0.0, 597.932167
IDLE, 0.0, 0.0, 0.0, 597.956108
IDLE, 0.0, 0.0, 0.0, 597.97915
IDLE, 0.0, 0.0, 0.0, 597.993866
IDLE, 0.0, 0.0, 0.0, 598.018654
IDLE, 0.0, 0.0, 0.0, 598.041052
IDLE, 0.0, 0.0, 0.0, 598.058032
IDLE, 0.0, 0.0, 0.0, 598.080488
IDLE, 0.0, 0.0, 0.0, 598.098023
IDLE, 0.0, 0.0, 0.0, 598.12081
IDLE, 0.0, 0.0, 0.0, 598.142051
IDLE, 0.0, 0.0, 0.0, 598.160222
IDLE, 0.0, 0.0, 0.0, 598.18053
IDLE, 0.0, 0.0, 0.0, 598.196214
IDLE, 0.0, 0.0, 0.0, 598.213844
IDLE, 0.0, 0.0, 0.0, 598.232918
IDLE, 0.0, 0.0, 0.0, 598.252257
IDLE, 0.0, 0.0, 0.0, 598.27057
IDLE, 0.0, 0.0, 0.0, 598.29026
IDLE, 0.0, 0.0, 0.0, 598.305347
IDLE, 0.0, 0.0, 0.0, 598.326304
IDLE, 0.0, 0.0, 0.0, 598.349572
IDLE, 0.0, 0.0, 0.0, 598.369658
IDLE, 0.0, 0.0, 0.0, 598.393871
IDLE, 0.0, 0.0, 0.0, 598.413609
IDLE, 0.0, 0.0, 0.0, 598.433072
IDLE, 0.0, 0.0, 0.0, 598.455278
IDLE, 0.0, 0.0, 0.0, 598.479157
IDLE, 0.0, 0.0, 0.0, 598.504031
IDLE, 0.0, 0.0, 0.0, 598.52365
IDLE, 0.0, 0.0, 0.0, 598.544837
IDLE, 0.0, 0.0, 0.0, 598.567943
IDLE, 0.0, 0.0, 0.0, 598.591277
IDLE, 0.0, 0.0, 0.0, 598.611468
IDLE, 0.0, 0.0, 0.0, 598.63304
IDLE, 0.0, 0.0, 0.0, 598.652938
IDLE, 0.0, 0.0, 0.0, 598.670381
IDLE, 0.0, 0.0, 0.0, 598.693881
IDLE, 0.0, 0.0, 0.0, 598.721885
IDLE, 0.0, 0.0, 0.0, 598.740555
IDLE, 0.0, 0.0, 0.0, 598.756007
IDLE, 0.0, 0.0, 0.0, 598.781815
IDLE, 0.0, 0.0, 0.0, 598.800521
IDLE, 0.0, 0.0, 0.0, 598.820378
IDLE, 0.0, 0.0, 0.0, 598.845467
IDLE, 0.0, 0.0, 0.0, 598.857086
IDLE, 0.0, 0.0, 0.0, 598.882601
IDLE, 0.0, 0.0, 0.0, 598.901832
IDLE, 0.0, 0.0, 0.0, 598.920049
IDLE, 0.0, 0.0, 0.0, 598.939685
IDLE, 0.0, 0.0, 0.0, 598.955993
IDLE, 0.0, 0.0, 0.0, 598.97344
IDLE, 0.0, 0.0, 0.0, 598.991157
IDLE, 0.0, 0.0, 0.0, 599.012681
IDLE, 0.0, 0.0, 0.0, 599.032181
IDLE, 0.0, 0.0, 0.0, 599.052621
IDLE, 0.0, 0.0, 0.0, 599.074268
IDLE, 0.0, 0.0, 0.0, 599.099312
IDLE, 0.0, 0.0, 0.0, 599.114253
IDLE, 0.0, 0.0, 0.0, 599.132605
IDLE, 0.0, 0.0, 0.0, 599.152323
IDLE, 0.0, 0.0, 0.0, 599.172742
IDLE, 0.0, 0.0, 0.0, 599.197351
IDLE, 0.0, 0.0, 0.0, 599.218662
IDLE, 0.0, 0.0, 0.0, 599.237109
IDLE, 0.0, 0.0, 0.0, 599.258146
IDLE, 0.0, 0.0, 0.0, 599.283402
IDLE, 0.0, 0.0, 0.0, 599.30147
IDLE, 0.0, 0.0, 0.0, 599.321851
IDLE, 0.0, 0.0, 0.0, 599.34163
IDLE, 0.0, 0.0, 0.0, 599.362156
IDLE, 0.0, 0.0, 0.0, 599.384758
IDLE, 0.0, 0.0, 0.0, 599.400138
IDLE, 0.0, 0.0, 0.0, 599.419797
IDLE, 0.0, 0.0, 0.0, 599.438533
IDLE, 0.0, 0.0, 0.0, 599.457866
IDLE, 0.0, 0.0, 0.0, 599.480219
IDLE, 0.0, 0.0, 0.0, 599.498464
IDLE, 0.0, 0.0, 0.0, 599.519125
IDLE, 0.0, 0.0, 0.0, 599.540325
IDLE, 0.0, 0.0, 0.0, 599.561075
IDLE, 0.0, 0.0, 0.0, 599.577696
IDLE, 0.0, 0.0, 0.0, 599.598331
IDLE, 0.0, 0.0, 0.0, 599.620366
IDLE, 0.0, 0.0, 0.0, 599.641078
IDLE, 0.0, 0.0, 0.0, 599.664207
IDLE, 0.0, 0.0, 0.0, 599.679675
IDLE, 0.0, 0.0, 0.0, 599.700186
IDLE, 0.0, 0.0, 0.0, 599.722985
IDLE, 0.0, 0.0, 0.0, 599.745269
IDLE, 0.0, 0.0, 0.0, 599.771921
IDLE, 0.0, 0.0, 0.0, 599.794876
IDLE, 0.0, 0.0, 0.0, 599.81386
IDLE, 0.0, 0.0, 0.0, 599.838852
IDLE, 0.0, 0.0, 0.0, 599.8695
IDLE, 0.0, 0.0, 0.0, 599.885901
IDLE, 0.0, 0.0, 0.0, 599.906019
IDLE, 0.0, 0.0, 0.0, 599.931178
IDLE, 0.0, 0.0, 0.0, 599.949712
IDLE, 0.0, 0.0, 0.0, 599.972012
IDLE, 0.0, 0.0, 0.0, 599.993291
IDLE, 0.0, 0.0, 0.0, 600.013955
IDLE, 0.0, 0.0, 0.0, 600.038705
IDLE, 0.0, 0.0, 0.0, 600.061648
IDLE, 0.0, 0.0, 0.0, 600.082911
IDLE, 0.0, 0.0, 0.0, 600.105922
IDLE, 0.0, 0.0, 0.0, 600.128839
IDLE, 0.0, 0.0, 0.0, 600.153483
IDLE, 0.0, 0.0, 0.0, 600.173648
IDLE, 0.0, 0.0, 0.0, 600.201354
IDLE, 0.0, 0.0, 0.0, 600.219567
IDLE, 0.0, 0.0, 0.0, 600.244748
IDLE, 0.0, 0.0, 0.0, 600.267033
IDLE, 0.0, 0.0, 0.0, 600.283661
IDLE, 0.0, 0.0, 0.0, 600.312698
IDLE, 0.0, 0.0, 0.0, 600.333515
IDLE, 0.0, 0.0, 0.0, 600.361991
IDLE, 0.0, 0.0, 0.0, 600.379422
IDLE, 0.0, 0.0, 0.0, 600.40258
IDLE, 0.0, 0.0, 0.0, 600.427334
IDLE, 0.0, 0.0, 0.0, 600.446375
IDLE, 0.0, 0.0, 0.0, 600.466277
IDLE, 0.0, 0.0, 0.0, 600.49575
IDLE, 0.0, 0.0, 0.0, 600.518161
IDLE, 0.0, 0.0, 0.0, 600.538959
IDLE, 0.0, 0.0, 0.0, 600.568769
IDLE, 0.0, 0.0, 0.0, 600.590299
IDLE, 0.0, 0.0, 0.0, 600.612857
IDLE, 0.0, 0.0, 0.0, 600.634113
IDLE, 0.0, 0.0, 0.0, 600.654417
IDLE, 0.0, 0.0, 0.0, 600.673939
IDLE, 0.0, 0.0, 0.0, 600.699563
IDLE, 0.0, 0.0, 0.0, 600.720042
IDLE, 0.0, 0.0, 0.0, 600.728602
IDLE, 0.0, 0.0, 0.0, 600.740213
IDLE, 0.0, 0.0, 0.0, 600.767459
IDLE, 0.0, 0.0, 0.0, 600.787957
IDLE, 0.0, 0.0, 0.0, 600.811739
IDLE, 0.0, 0.0, 0.0, 600.836155
IDLE, 0.0, 0.0, 0.0, 600.860058
IDLE, 0.0, 0.0, 0.0, 600.883689
IDLE, 0.0, 0.0, 0.0, 600.904858
IDLE, 0.0, 0.0, 0.0, 600.928753
IDLE, 0.0, 0.0, 0.0, 600.949933
IDLE, 0.0, 0.0, 0.0, 600.974242
IDLE, 0.0, 0.0, 0.0, 600.996812
IDLE, 0.0, 0.0, 0.0, 601.020683
IDLE, 0.0, 0.0, 0.0, 601.035468
IDLE, 0.0, 0.0, 0.0, 601.05708
IDLE, 0.0, 0.0, 0.0, 601.085303
IDLE, 0.0, 0.0, 0.0, 601.101852
IDLE, 0.0, 0.0, 0.0, 601.122314
IDLE, 0.0, 0.0, 0.0, 601.147578
IDLE, 0.0, 0.0, 0.0, 601.167575
IDLE, 0.0, 0.0, 0.0, 601.191756
IDLE, 0.0, 0.0, 0.0, 601.216203
IDLE, 0.0, 0.0, 0.0, 601.236581
IDLE, 0.0, 0.0, 0.0, 601.268001
IDLE, 0.0, 0.0, 0.0, 601.287131
IDLE, 0.0, 0.0, 0.0, 601.309834
IDLE, 0.0, 0.0, 0.0, 601.332493
IDLE, 0.0, 0.0, 0.0, 601.351057
IDLE, 0.0, 0.0, 0.0, 601.371151
IDLE, 0.0, 0.0, 0.0, 601.391814
IDLE, 0.0, 0.0, 0.0, 601.413248
IDLE, 0.0, 0.0, 0.0, 601.432932
IDLE, 0.0, 0.0, 0.0, 601.452267
IDLE, 0.0, 0.0, 0.0, 601.476873
IDLE, 0.0, 0.0, 0.0, 601.506792
IDLE, 0.0, 0.0, 0.0, 601.522866
IDLE, 0.0, 0.0, 0.0, 601.542928
IDLE, 0.0, 0.0, 0.0, 601.564181
IDLE, 0.0, 0.0, 0.0, 601.584442
IDLE, 0.0, 0.0, 0.0, 601.608465
IDLE, 0.0, 0.0, 0.0, 601.625171
IDLE, 0.0, 0.0, 0.0, 601.641328
IDLE, 0.0, 0.0, 0.0, 601.664165
IDLE, 0.0, 0.0, 0.0, 601.685864
IDLE, 0.0, 0.0, 0.0, 601.704054
IDLE, 0.0, 0.0, 0.0, 601.72954
IDLE, 0.0, 0.0, 0.0, 601.745209
IDLE, 0.0, 0.0, 0.0, 601.775187
IDLE, 0.0, 0.0, 0.0, 601.793387
IDLE, 0.0, 0.0, 0.0, 601.812752
IDLE, 0.0, 0.0, 0.0, 601.84204
IDLE, 0.0, 0.0, 0.0, 601.857756
IDLE, 0.0, 0.0, 0.0, 601.88161
IDLE, 0.0, 0.0, 0.0, 601.89729
IDLE, 0.0, 0.0, 0.0, 601.92595
IDLE, 0.0, 0.0, 0.0, 601.944273
IDLE, 0.0, 0.0, 0.0, 601.971795
IDLE, 0.0, 0.0, 0.0, 601.99264
IDLE, 0.0, 0.0, 0.0, 602.012564
IDLE, 0.0, 0.0, 0.0, 602.032405
IDLE, 0.0, 0.0, 0.0, 602.055571
IDLE, 0.0, 0.0, 0.0, 602.07867
IDLE, 0.0, 0.0, 0.0, 602.094216
IDLE, 0.0, 0.0, 0.0, 602.11342
IDLE, 0.0, 0.0, 0.0, 602.133075
IDLE, 0.0, 0.0, 0.0, 602.156614
IDLE, 0.0, 0.0, 0.0, 602.176765
IDLE, 0.0, 0.0, 0.0, 602.197395
IDLE, 0.0, 0.0, 0.0, 602.219651
IDLE, 0.0, 0.0, 0.0, 602.239151
IDLE, 0.0, 0.0, 0.0, 602.254917
IDLE, 0.0, 0.0, 0.0, 602.273614
IDLE, 0.0, 0.0, 0.0, 602.294598
IDLE, 0.0, 0.0, 0.0, 602.313829
IDLE, 0.0, 0.0, 0.0, 602.335464
IDLE, 0.0, 0.0, 0.0, 602.361312
IDLE, 0.0, 0.0, 0.0, 602.38243
IDLE, 0.0, 0.0, 0.0, 602.402965
IDLE, 0.0, 0.0, 0.0, 602.426466
IDLE, 0.0, 0.0, 0.0, 602.440026
IDLE, 0.0, 0.0, 0.0, 602.468362
IDLE, 0.0, 0.0, 0.0, 602.480885
IDLE, 0.0, 0.0, 0.0, 602.499334
IDLE, 0.0, 0.0, 0.0, 602.526039
IDLE, 0.0, 0.0, 0.0, 602.538726
IDLE, 0.0, 0.0, 0.0, 602.563505
IDLE, 0.0, 0.0, 0.0, 602.582134
IDLE, 0.0, 0.0, 0.0, 602.602502
IDLE, 0.0, 0.0, 0.0, 602.628706
IDLE, 0.0, 0.0, 0.0, 602.641907
IDLE, 0.0, 0.0, 0.0, 602.661079
IDLE, 0.0, 0.0, 0.0, 602.678664
IDLE, 0.0, 0.0, 0.0, 602.69757
IDLE, 0.0, 0.0, 0.0, 602.72188
IDLE, 0.0, 0.0, 0.0, 602.741244
IDLE, 0.0, 0.0, 0.0, 602.759498
IDLE, 0.0, 0.0, 0.0, 602.767888
IDLE, 0.0, 0.0, 0.0, 602.778228
IDLE, 0.0, 0.0, 0.0, 602.80479
IDLE, 0.0, 0.0, 0.0, 602.825237
IDLE, 0.0, 0.0, 0.0, 602.847357
IDLE, 0.0, 0.0, 0.0, 602.862857
IDLE, 0.0, 0.0, 0.0, 602.887757
IDLE, 0.0, 0.0, 0.0, 602.906695
IDLE, 0.0, 0.0, 0.0, 602.92662
IDLE, 0.0, 0.0, 0.0, 602.948174
IDLE, 0.0, 0.0, 0.0, 602.968951
IDLE, 0.0, 0.0, 0.0, 602.989736
IDLE, 0.0, 0.0, 0.0, 603.008927
IDLE, 0.0, 0.0, 0.0, 603.028842
IDLE, 0.0, 0.0, 0.0, 603.048532
IDLE, 0.0, 0.0, 0.0, 603.06442
IDLE, 0.0, 0.0, 0.0, 603.087854
IDLE, 0.0, 0.0, 0.0, 603.103853
IDLE, 0.0, 0.0, 0.0, 603.126891
IDLE, 0.0, 0.0, 0.0, 603.144178
IDLE, 0.0, 0.0, 0.0, 603.159766
IDLE, 0.0, 0.0, 0.0, 603.18123
IDLE, 0.0, 0.0, 0.0, 603.196739
IDLE, 0.0, 0.0, 0.0, 603.222378
IDLE, 0.0, 0.0, 0.0, 603.242201
IDLE, 0.0, 0.0, 0.0, 603.258107
IDLE, 0.0, 0.0, 0.0, 603.273959
IDLE, 0.0, 0.0, 0.0, 603.294506
IDLE, 0.0, 0.0, 0.0, 603.313882
IDLE, 0.0, 0.0, 0.0, 603.331859
IDLE, 0.0, 0.0, 0.0, 603.355673
IDLE, 0.0, 0.0, 0.0, 603.372927
IDLE, 0.0, 0.0, 0.0, 603.396141
IDLE, 0.0, 0.0, 0.0, 603.414408
IDLE, 0.0, 0.0, 0.0, 603.432925
IDLE, 0.0, 0.0, 0.0, 603.456096
IDLE, 0.0, 0.0, 0.0, 603.480707
IDLE, 0.0, 0.0, 0.0, 603.500775
IDLE, 0.0, 0.0, 0.0, 603.519649
IDLE, 0.0, 0.0, 0.0, 603.539705
IDLE, 0.0, 0.0, 0.0, 603.55813
IDLE, 0.0, 0.0, 0.0, 603.58072
IDLE, 0.0, 0.0, 0.0, 603.605439
IDLE, 0.0, 0.0, 0.0, 603.617806
IDLE, 0.0, 0.0, 0.0, 603.64058
IDLE, 0.0, 0.0, 0.0, 603.658182
IDLE, 0.0, 0.0, 0.0, 603.674419
IDLE, 0.0, 0.0, 0.0, 603.702685
IDLE, 0.0, 0.0, 0.0, 603.719957
IDLE, 0.0, 0.0, 0.0, 603.736436
IDLE, 0.0, 0.0, 0.0, 603.765857
IDLE, 0.0, 0.0, 0.0, 603.779679
IDLE, 0.0, 0.0, 0.0, 603.798153
IDLE, 0.0, 0.0, 0.0, 603.821641
IDLE, 0.0, 0.0, 0.0, 603.840897
IDLE, 0.0, 0.0, 0.0, 603.860856
IDLE, 0.0, 0.0, 0.0, 603.879475
IDLE, 0.0, 0.0, 0.0, 603.897782
IDLE, 0.0, 0.0, 0.0, 603.917366
IDLE, 0.0, 0.0, 0.0, 603.940946
IDLE, 0.0, 0.0, 0.0, 603.967857
IDLE, 0.0, 0.0, 0.0, 603.983827
IDLE, 0.0, 0.0, 0.0, 604.002331
IDLE, 0.0, 0.0, 0.0, 604.025171
IDLE, 0.0, 0.0, 0.0, 604.038491
IDLE, 0.0, 0.0, 0.0, 604.065688
IDLE, 0.0, 0.0, 0.0, 604.08278
IDLE, 0.0, 0.0, 0.0, 604.106922
IDLE, 0.0, 0.0, 0.0, 604.127518
IDLE, 0.0, 0.0, 0.0, 604.141335
IDLE, 0.0, 0.0, 0.0, 604.16958
IDLE, 0.0, 0.0, 0.0, 604.187223
IDLE, 0.0, 0.0, 0.0, 604.205857
IDLE, 0.0, 0.0, 0.0, 604.227282
IDLE, 0.0, 0.0, 0.0, 604.241506
IDLE, 0.0, 0.0, 0.0, 604.262662
IDLE, 0.0, 0.0, 0.0, 604.282189
IDLE, 0.0, 0.0, 0.0, 604.297147
IDLE, 0.0, 0.0, 0.0, 604.322764
IDLE, 0.0, 0.0, 0.0, 604.338877
IDLE, 0.0, 0.0, 0.0, 604.358561
