timestamp, controlMode, output, position, velocity, setpoint, current
25.098417, MOTION_MAGIC, 0.0, 240.908203125, 1.7578125, 0.0, 0.125
25.14233, MOTION_MAGIC, 0.0, 240.99609375, 0.87890625, 0.0, 0.125
25.165877, MOTION_MAGIC, 0.0, 240.99609375, 0.87890625, 0.0, 0.125
25.186475, MOTION_MAGIC, 0.0, 240.99609375, 0.87890625, 0.0, 0.125
25.221585, MOTION_MAGIC, 0.0, 241.083984375, 0.87890625, 0.0, 0.125
25.24222, MOTION_MAGIC, 0.0, 241.083984375, 0.87890625, 0.0, 0.125
25.261787, MOTION_MAGIC, 0.0, 241.083984375, 0.87890625, 0.0, 0.125
25.283317, MOTION_MAGIC, 0.0, 241.171875, 0.87890625, 0.0, 0.125
25.302061, MOTION_MAGIC, 0.0, 241.171875, 0.87890625, 0.0, 0.125
25.322166, MOTION_MAGIC, 0.0, 241.171875, 0.87890625, 0.0, 0.125
25.342797, MOTION_MAGIC, 0.0, 241.259765625, 0.87890625, 0.0, 0.125
25.361682, MOTION_MAGIC, 0.0, 241.259765625, 0.87890625, 0.0, 0.125
25.381719, MOTION_MAGIC, 0.0, 241.34765625, 1.7578125, 0.0, 0.125
25.40206, MOTION_MAGIC, 0.0, 241.34765625, 1.7578125, 0.0, 0.125
25.451007, MOTION_MAGIC, 0.0, 241.435546875, 1.7578125, 0.0, 0.125
25.482008, MOTION_MAGIC, 0.0, 241.5234375, 1.7578125, 0.0, 0.125
25.50301, MOTION_MAGIC, 0.0, 241.5234375, 1.7578125, 0.0, 0.125
25.52209, MOTION_MAGIC, 0.0, 241.611328125, 1.7578125, 0.0, 0.125
25.543477, MOTION_MAGIC, 0.0, 241.611328125, 1.7578125, 0.0, 0.125
25.56377, MOTION_MAGIC, 0.0, 241.611328125, 0.87890625, 0.0, 0.125
25.601613, MOTION_MAGIC, 0.0, 241.69921875, 0.87890625, 0.0, 0.125
25.621571, MOTION_MAGIC, 0.0, 241.69921875, 0.87890625, 0.0, 0.125
25.641803, MOTION_MAGIC, 0.0, 241.787109375, 0.87890625, 0.0, 0.125
25.662051, MOTION_MAGIC, 0.0, 241.787109375, 0.87890625, 0.0, 0.125
25.682971, MOTION_MAGIC, 0.0, 241.787109375, 0.87890625, 0.0, 0.125
25.702845, MOTION_MAGIC, 0.0, 241.875, 1.7578125, 0.0, 0.125
25.722182, MOTION_MAGIC, 0.0, 241.875, 1.7578125, 0.0, 0.125
25.740967, MOTION_MAGIC, 0.0, 241.962890625, 1.7578125, 0.0, 0.125
25.76079, MOTION_MAGIC, 0.0, 241.962890625, 1.7578125, 0.0, 0.125
25.781071, MOTION_MAGIC, 0.0, 241.962890625, 1.7578125, 0.0, 0.125
25.801762, MOTION_MAGIC, 0.0, 242.05078125, 1.7578125, 0.0, 0.125
25.821228, MOTION_MAGIC, 0.0, 242.138671875, 1.7578125, 0.0, 0.125
25.842328, MOTION_MAGIC, 0.0, 242.138671875, 1.7578125, 0.0, 0.125
25.861363, MOTION_MAGIC, 0.0, 242.138671875, 1.7578125, 0.0, 0.125
25.880901, MOTION_MAGIC, 0.0, 242.2265625, 1.7578125, 0.0, 0.125
25.903547, MOTION_MAGIC, 0.0, 242.2265625, 1.7578125, 0.0, 0.125
25.921922, MOTION_MAGIC, 0.0, 242.2265625, 1.7578125, 0.0, 0.125
25.941529, MOTION_MAGIC, 0.0, 242.2265625, 0.87890625, 0.0, 0.125
25.961845, MOTION_MAGIC, 0.0, 242.314453125, 0.87890625, 0.0, 0.125
25.981914, MOTION_MAGIC, 0.0, 242.314453125, 0.87890625, 0.0, 0.125
26.002903, MOTION_MAGIC, 0.0, 242.314453125, 0.87890625, 0.0, 0.125
26.022308, MOTION_MAGIC, 0.0, 242.40234375, 0.87890625, 0.0, 0.125
26.04207, MOTION_MAGIC, 0.0, 242.40234375, 0.87890625, 0.0, 0.125
26.062993, MOTION_MAGIC, 0.0, 242.490234375, 0.87890625, 0.0, 0.125
26.080953, MOTION_MAGIC, 0.0, 242.490234375, 0.87890625, 0.0, 0.125
26.121038, MOTION_MAGIC, 0.0, 242.578125, 0.87890625, 0.0, 0.125
26.142297, MOTION_MAGIC, 0.0, 242.578125, 0.87890625, 0.0, 0.125
26.182453, MOTION_MAGIC, 0.0, 242.666015625, 1.7578125, 0.0, 0.125
26.201775, MOTION_MAGIC, 0.0, 242.666015625, 1.7578125, 0.0, 0.125
26.221744, MOTION_MAGIC, 0.0, 242.75390625, 1.7578125, 0.0, 0.125
26.282328, MOTION_MAGIC, 0.0, 242.841796875, 1.7578125, 0.0, 0.125
26.303633, MOTION_MAGIC, 0.0, 242.841796875, 1.7578125, 0.0, 0.125
26.3225, MOTION_MAGIC, 0.0, 242.9296875, 0.87890625, 0.0, 0.125
26.341948, MOTION_MAGIC, 0.0, 242.9296875, 0.87890625, 0.0, 0.125
26.363152, MOTION_MAGIC, 0.0, 243.017578125, 0.87890625, 0.0, 0.125
