timestamp, controlMode, output, position, velocity, setpoint
-1.0, MOTION_MAGIC, 0.13294232649071358, 8.96484375, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.1348973607038123, 9.052734375, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.12218963831867058, 9.66796875, 3.515625, 0.0
-1.0, MOTION_MAGIC, 0.11534701857282502, 10.107421875, 8.7890625, 0.0
-1.0, MOTION_MAGIC, 0.1104594330400782, 10.458984375, 6.15234375, 0.0
-1.0, MOTION_MAGIC, 0.10068426197458455, 10.8984375, 5.2734375, 0.0
-1.0, MOTION_MAGIC, 0.0, 11.162109375, 4.39453125, 0.0
-1.0, MOTION_MAGIC, 0.09286412512218964, 11.337890625, 3.515625, 0.0
-1.0, MOTION_MAGIC, 0.08993157380254155, 11.513671875, 2.63671875, 0.0
-1.0, MOTION_MAGIC, 0.08797653958944282, 11.77734375, 2.63671875, 0.0
-1.0, MOTION_MAGIC, 0.08504398826979472, 11.953125, 3.515625, 0.0
-1.0, MOTION_MAGIC, 0.0801564027370479, 12.12890625, 2.63671875, 0.0
-1.0, MOTION_MAGIC, 0.10166177908113391, 12.216796875, 1.7578125, 0.0
-1.0, MOTION_MAGIC, 0.0967741935483871, 12.568359375, 1.7578125, 0.0
-1.0, MOTION_MAGIC, 0.08504398826979472, 13.0078125, 5.2734375, 0.0
-1.0, MOTION_MAGIC, 0.07624633431085044, 13.271484375, 4.39453125, 0.0
-1.0, MOTION_MAGIC, 0.07233626588465299, 13.359375, 1.7578125, 0.0
-1.0, MOTION_MAGIC, 0.07038123167155425, 13.359375, 0.87890625, 0.0
-1.0, MOTION_MAGIC, 0.06940371456500488, 13.359375, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06647116324535679, 13.447265625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06647116324535679, 13.447265625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06451612903225806, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06451612903225806, 13.53515625, 0.87890625, 0.0
-1.0, MOTION_MAGIC, 0.0635386119257087, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0635386119257087, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0635386119257087, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06256109481915934, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06256109481915934, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06256109481915934, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06256109481915934, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06256109481915934, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06158357771260997, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06158357771260997, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06158357771260997, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.059628543499511244, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06158357771260997, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06256109481915934, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06256109481915934, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06158357771260997, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06158357771260997, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06256109481915934, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06158357771260997, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06158357771260997, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06158357771260997, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.06158357771260997, 13.53515625, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.05865102639296188, 13.623046875, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.05767350928641251, 13.623046875, 0.87890625, 0.0
-1.0, MOTION_MAGIC, 0.056695992179863146, 13.623046875, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.05767350928641251, 13.623046875, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.05865102639296188, 13.623046875, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.059628543499511244, 13.623046875, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.059628543499511244, 13.623046875, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.059628543499511244, 13.623046875, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.05865102639296188, 13.623046875, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.05767350928641251, 13.623046875, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.05865102639296188, 13.623046875, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.059628543499511244, 13.623046875, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.05865102639296188, 13.623046875, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.059628543499511244, 13.623046875, 0.0, 0.0
