timestamp, controlMode, leftOutput, rightOutput, leftSetpoint, rightSetpoint, leftPosition, rightPosition, leftVelocity, rightVelocity, heading, desiredHeading, headingError, leftDesiredVel, leftDesiredPos, leftPosError, leftVelError, rightDesiredVel, rightDesiredPos, rightPosError, rightVelError, desiredX, desiredY, leftCurrent, rightCurrent
4.144927, OPEN_LOOP, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
4.246559, OPEN_LOOP, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
4.300549, OPEN_LOOP, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
4.372424, OPEN_LOOP, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
4.448531, OPEN_LOOP, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
4.526268, OPEN_LOOP, 0.0, 0.0, 3.2545996486794024E-7, -3.2545996486794024E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
4.592181, OPEN_LOOP, 0.0, 0.0, 7.02993524114751E-5, -7.02993524114751E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
4.668206, OPEN_LOOP, 0.0, 0.0, 1.1163276794970352E-4, -1.1163276794970352E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
4.740507, OPEN_LOOP, 0.0, 0.0, 0.003465498153068783, -0.003465498153068783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
4.794342, OPEN_LOOP, 0.0, 0.0, 0.009695778257302194, -0.009695778257302194, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
4.851688, OPEN_LOOP, 0.723802541544477, -0.5029814271749756, 0.0571559771902482, -0.0571559771902482, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.25
4.908194, OPEN_LOOP, 0.7606060606060606, -0.7606060606060606, 0.06027290577295543, -0.06027290577295543, 0.0, 0.03210621789044859, 0.0917320511155674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.25
5.000784, OPEN_LOOP, 0.0, -0.4784457478005866, 0.025876342864391333, -0.025876342864391333, -0.07338564089245392, 0.07797224344823228, 0.5962583322511881, -0.5962583322511881, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.25
5.089828, OPEN_LOOP, 0.0, 0.0, 0.001098427485365108, -0.001098427485365108, -0.07338564089245392, 0.0458660255577837, 0.0, -0.1834641022311348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
5.153746, OPEN_LOOP, 0.0, 0.0, 0.0018980828144449658, -0.0018980828144449658, -0.07338564089245392, 0.02751961533467022, -0.3669282044622696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
5.221639, OPEN_LOOP, 0.0, 0.0, 0.03829003829763778, -0.03829003829763778, -0.07338564089245392, 0.01834641022311348, -0.2751961533467022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.25
5.290494, OPEN_LOOP, 0.9936950146627567, -0.9814271749755621, 0.10691651660239425, -0.10691651660239425, -0.07797224344823228, 0.02751961533467022, -0.0458660255577837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.25
5.376148, OPEN_LOOP, 2.470527859237537, -2.478103616813294, 0.19987308423705316, -0.19987308423705316, -0.18805070478691316, 0.1834641022311348, 0.9631865367134576, -0.7797224344823228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.875, 0.5
5.451537, OPEN_LOOP, 2.623655913978495, -2.6331378299120236, 0.20701074291513066, -0.20701074291513066, -0.3761014095738263, 0.495353076024064, 2.797827559024806, -1.6970429456379967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.625, 0.25
5.519481, OPEN_LOOP, 3.4465298142717504, -3.450733137829912, 0.3353217037023118, -0.3353217037023118, -0.7705492293707661, 1.0182257673827981, 5.45805704137626, -3.761014095738263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.875, 0.25
5.586577, OPEN_LOOP, 6.022482893450636, -5.593597262952102, 0.6056377433871282, -0.6056377433871282, -1.4677128178490784, 1.8805070478691317, 8.760410881536686, -6.742305756994203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.25
5.657426, OPEN_LOOP, 9.00850439882698, -9.452834799608993, 0.6666666666666666, -0.6666666666666666, -2.8803864050288164, 3.646349031843804, 17.796017916420077, -13.622209590661758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.75, 0.25
5.71759, OPEN_LOOP, 9.68900293255132, -10.153470185728251, 0.6666666666666666, -0.6666666666666666, -4.994810183242645, 6.2010866554123565, 30.13397879146389, -24.35485957118314, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.25
5.788089, OPEN_LOOP, 8.435972629521016, -8.351612903225806, 0.6666666666666666, -0.6666666666666666, -8.246711395289509, 9.852022289811938, 44.90283902107024, -39.031987749673924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.625, 0.25
5.881134, OPEN_LOOP, 8.201368523949169, -8.070967741935485, 0.4572478175219856, -0.4572478175219856, -13.828606705671785, 15.933857278774058, 61.231144119641236, -55.360292848244924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.125, 0.25
5.939923, OPEN_LOOP, 2.5629032258064517, -2.3698924731182793, 0.1929014099793804, -0.1929014099793804, -18.392276248671262, 20.28195650165195, 68.89077038779112, -66.73506718657528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25
6.014162, OPEN_LOOP, 0.0, 0.0, 3.2545996486794024E-7, -3.2545996486794024E-7, -23.12565008623454, 24.240194507288685, 60.772483864063396, -67.65238769773096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125
6.07065, OPEN_LOOP, 0.0, 0.0, 0.0, 0.0, -25.94182405548246, 26.65274745162811, 48.3886569634618, -55.818953103822764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
6.173306, OPEN_LOOP, 0.0, 0.0, 0.0, 0.0, -29.335909946758452, 29.6019328949936, 35.50030378172458, -40.59143261863858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
6.266154, OPEN_LOOP, 0.0, 0.0, 0.0, 0.0, -31.390707891747162, 31.198070584404473, 21.46529996104277, -27.519615334670217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
6.330393, OPEN_LOOP, 0.0, 0.0, 0.0, 0.0, -32.4226934667973, 31.812675326878775, 12.613157028390518, -17.88774996753564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
6.425024, OPEN_LOOP, 0.0, 0.0, 0.0, 0.0, -32.94556615815603, 32.20712314667571, 6.2377794758585825, -9.356669213787875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
6.491231, OPEN_LOOP, 0.0, 0.0, 0.0, 0.0, -33.03271160671582, 32.257575774789274, 3.210621789044859, -4.4031384535472355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
6.56282, OPEN_LOOP, 0.0, 0.0, 0.0, 0.0, -33.03271160671582, 32.27133558245661, 0.5962583322511881, -0.8714544855978903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
6.622812, OPEN_LOOP, 0.0, 0.0, 0.0, 0.0, -33.03271160671582, 32.27592218501239, 0.0917320511155674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
6.68752, OPEN_LOOP, 0.0, 0.0, -1.6276041666666666E-4, 1.6276041666666666E-4, -33.02353840160426, 32.2942685952355, 0.1834641022311348, 0.0458660255577837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
6.76935, OPEN_LOOP, 0.0, 0.0, -0.033004442850748696, 0.033004442850748696, -33.02353840160426, 32.2942685952355, 0.0917320511155674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.25
6.835357, OPEN_LOOP, 0.0, 0.0, -0.03515625, 0.03515625, -33.02353840160426, 32.2942685952355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.25
6.912078, OPEN_LOOP, 0.0, 0.0, -2.5431315104166665E-6, 2.5431315104166665E-6, -33.02353840160426, 32.2942685952355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
6.969925, OPEN_LOOP, 0.0, 0.0, 0.0, 0.0, -33.02353840160426, 32.2942685952355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
7.02796, OPEN_LOOP, 0.0, 0.0, 0.0, 0.0, -33.02353840160426, 32.2942685952355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
