timestamp, controlMode, output, position, velocity, setpoint
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
-1.0, MOTION_MAGIC, 0.0, 127.001953125, 0.0, 0.0
