timestamp, controlMode, leftOutput, rightOutput, leftSetpoint, rightSetpoint, leftPosition, rightPosition, leftVelocity, rightVelocity, heading, desiredHeading, headingError, leftDesiredVel, leftDesiredPos, leftPosError, leftVelError, rightDesiredVel, rightDesiredPos, rightPosError, rightVelError, desiredX, desiredY, leftCurrent, rightCurrent
7.913246, OPEN_LOOP, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125
8.008008, PATH_FOLLOWING, 0.0, 0.0, 0.4202624936144887, 0.661173981682208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011132981319330448, 0.011132981319330448, 0.42792503642096136, 0.006253683842690372, 0.006253683842690372, 0.42792503642096136, 0.6438249995680301, 0.007801558652887356, 0.007801558652887356, 0.6438249995680301, 22.006571812504944, -6.99999957076953, 0.125, 0.125
8.067389, PATH_FOLLOWING, 0.8161290322580645, 1.464907135874878, 2.0837872898108576, 4.540329685297461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15786747265233428, 0.15786747265233428, 2.661837630582443, 0.09504398331984726, 0.09504398331984726, 2.661837630582443, 4.746133503148266, 0.16092104488398234, 0.16092104488398234, 4.746133503148266, 22.127526572970005, -6.999841239652834, 0.375, 0.75
8.125529, PATH_FOLLOWING, 2.359677419354839, 3.3767350928641253, 5.1620608790580675, 11.950239425993296, 0.28436935845825895, 0.20181051245424828, 0.2751961533467022, 1.0549185878290253, -0.019999999552965164, 0.4723640063996431, 0.45236400684667794, 5.5812052921906705, 0.2839086720990954, 0.14631059542574432, 5.44360721551732, 11.075705139535497, 0.5613424184672613, 0.30907927789945094, 10.158384628379823, 22.422165, -6.9982679999999995, 1.125, 4.75
8.176016, PATH_FOLLOWING, 2.856451612903226, 8.764613880742914, 9.756189142211179, 22.274205735786175, 1.0503319852732467, 0.5503923066934044, 3.210621789044859, 5.091128836913991, -0.38999998569488525, 1.3195966980595915, 1.0095966956754057, 10.734783848921689, 0.7833408414635891, 0.2834011628837467, 8.028688341012451, 20.67904317617318, 1.4518918894667476, 0.5483311859784088, 15.95484254372146, 23.11707134492857, -6.987791187291872, 3.625, 19.125
8.225511, PATH_FOLLOWING, 3.804838709677419, 8.124242424242425, 13.468800000209805, 31.325327440860807, 2.976705058700162, 1.1099578184983656, 6.69643973143642, 16.098974970782077, -0.949999988079071, 2.466314429234421, 1.51631444115535, 15.035277877988426, 1.4388729921639336, 0.328915173665568, 8.338838146552007, 29.836381570671605, 2.73706021555264, -0.2396448431475222, 14.792325187718554, 24.08691927667287, -6.957064239862113, 4.125, 31.25
8.293697, PATH_FOLLOWING, 2.8402737047898343, 5.324242424242425, 18.167849926899283, 44.74891633375937, 6.155220629854572, 2.8161739692479193, 17.337357660842237, 40.68316466975414, -3.390000104904175, 4.602415681041156, 1.7524157764085873, 20.363790407850487, 2.604356093797423, -0.005420760440469685, 5.824260306033054, 42.935779890853766, 5.314590494115821, -0.37738327760513624, 5.738433163491187, 25.954858, -6.843477, 1.625, 12.75
8.366122, PATH_FOLLOWING, 0.610215053763441, 6.692424242424243, 22.577044265966265, 57.197944325144746, 9.686904597803917, 5.214967105920007, 29.721184561443835, 49.44357555129082, -6.170000076293945, 8.057179298341481, 2.3871792220475356, 26.124506104612976, 4.364628506401335, -0.776952958626218, -3.2297502523685893, 57.37697818974458, 9.10988525132669, -0.5770193464772273, 7.933402638453757, 28.715374, -6.538018000000001, 0.375, 11.125
8.427067, PATH_FOLLOWING, 1.031818181818182, 9.847214076246335, 25.1623606998823, 71.88712220082593, 13.39287946287284, 7.067954538454468, 31.280629430408485, 59.44236912288767, -8.75, 11.64658799749755, 3.7065879402770907, 30.51321090344397, 6.075143106892459, -0.7176152782153071, -0.9050166036378648, 68.16960599094786, 12.588982883695056, -0.5057674130521903, 9.78215545588921, 31.272480702503717, -6.0995165985856605, 0.125, 24.75
8.48622, PATH_FOLLOWING, 2.0545454545454547, 9.595601173020528, 28.832106428933926, 84.60816483881722, 17.438262917069363, 9.067713252773837, 31.326495455966267, 71.64273192125813, -12.869999885559082, 15.985769267361812, 4.2757692292148395, 34.97928124612303, 8.0496796519817, -0.8024632806705547, 3.8362498923878974, 79.88884143132177, 17.061027482385025, -0.1387321017838623, 9.209296046777084, 34.40520360957561, -5.344051048128042, 0.125, 30.125
